time_s,voltage_V,current_A,soc_thuc,Total (mAh)
638.215,3.872,700.1,0.110356667,132.428
639.215,3.876,701.4,0.110519167,132.623
640.222,3.876,698.6,0.110680833,132.817
641.22,3.876,699.4,0.1108425,133.011
642.214,3.872,701.3,0.111005,133.206
643.224,3.872,698.9,0.111166667,133.4
644.214,3.872,698.8,0.111328333,133.594
645.211,3.872,701.3,0.111490833,133.789
646.221,3.876,698.3,0.1116525,133.983
647.213,3.876,698.8,0.111814167,134.177
648.221,3.872,701,0.111976667,134.372
649.211,3.876,698.4,0.112138333,134.566
650.21,3.872,698.5,0.1123,134.76
651.21,3.876,700.3,0.112461667,134.954
652.212,3.872,698,0.112623333,135.148
653.215,3.876,698.6,0.112785,135.342
654.214,3.872,701.1,0.1129475,135.537
655.215,3.876,697.9,0.113109167,135.731
656.21,3.872,699,0.113270833,135.925
657.212,3.876,700.6,0.113433333,136.12
658.217,3.872,697.6,0.113595,136.314
659.211,3.876,698.5,0.113756667,136.508
660.224,3.872,700.1,0.113918333,136.702
661.219,3.876,697.8,0.11408,136.896
662.215,3.872,697.9,0.114241667,137.09
663.213,3.876,701,0.114404167,137.285
664.216,3.876,697.8,0.114565,137.478
665.22,3.876,698.7,0.114726667,137.672
666.216,3.876,700.2,0.114889167,137.867
667.221,3.872,697.8,0.115050833,138.061
668.224,3.876,698.3,0.1152125,138.255
669.219,3.876,699.4,0.115374167,138.449
670.215,3.872,697.6,0.115535833,138.643
671.209,3.876,698.8,0.1156975,138.837
672.214,3.876,698.7,0.115859167,139.031
673.211,3.876,698.1,0.116020833,139.225
674.22,3.876,699.2,0.1161825,139.419
675.218,3.876,698.2,0.116344167,139.613
676.217,3.876,697.4,0.116505833,139.807
677.215,3.876,699.5,0.1166675,140.001
678.21,3.876,696.8,0.116829167,140.195
679.217,3.876,697.6,0.11699,140.388
680.214,3.876,699.6,0.1171525,140.583
681.211,3.876,697.2,0.117313333,140.776
682.212,3.876,697.4,0.117475,140.97
683.21,3.876,699.4,0.117636667,141.164
684.21,3.872,696.3,0.117798333,141.358
685.22,3.876,696.8,0.117959167,141.551
686.214,3.876,699.2,0.118121667,141.746
687.216,3.876,696.3,0.1182825,141.939
688.222,3.88,697.4,0.118444167,142.133
689.221,3.876,698.8,0.118605833,142.327
690.223,3.876,696.6,0.118766667,142.52
691.215,3.876,698.1,0.118928333,142.714
692.213,3.876,698,0.11909,142.908
693.214,3.876,697.1,0.119251667,143.102
694.219,3.876,698,0.119413333,143.296
695.216,3.88,697,0.119574167,143.489
696.213,3.88,696.6,0.119735833,143.683
697.213,3.88,697.5,0.1198975,143.877
698.219,3.876,697,0.120058333,144.07
699.219,3.876,697,0.12022,144.264
700.213,3.876,698,0.120381667,144.458
701.21,3.88,696,0.1205425,144.651
702.223,3.88,697,0.120704167,144.845
703.219,3.876,698.6,0.120865833,145.039
704.21,3.88,695.7,0.121026667,145.232
705.209,3.876,697,0.121188333,145.426
706.216,3.876,697.7,0.121349167,145.619
707.217,3.88,696.1,0.121510833,145.813
708.217,3.876,697.1,0.121671667,146.006
709.222,3.876,697.9,0.121833333,146.2
710.216,3.88,696,0.121995,146.394
711.218,3.88,697.1,0.122155833,146.587
712.213,3.88,698,0.1223175,146.781
713.224,3.88,696.4,0.122479167,146.975
714.218,3.88,697.2,0.12264,147.168
715.21,3.88,698.6,0.122801667,147.362
716.209,3.88,696.3,0.122963333,147.556
717.218,3.88,697.4,0.123124167,147.749
718.214,3.88,698.7,0.123285833,147.943
719.213,3.88,696.1,0.1234475,148.137
720.211,3.88,696.9,0.123608333,148.33
721.222,3.884,697.2,0.12377,148.524
722.214,3.88,694.9,0.123930833,148.717
723.21,3.88,695.4,0.124091667,148.91
724.217,3.88,697.2,0.124253333,149.104
725.208,3.88,695.3,0.124414167,149.297
726.22,3.88,694.9,0.124575,149.49
727.215,3.88,697,0.124736667,149.684
728.221,3.88,694.5,0.1248975,149.877
729.213,3.88,694.9,0.125058333,150.07
730.216,3.88,697.5,0.125219167,150.263
731.216,3.88,694.5,0.12538,150.456
732.214,3.884,695.3,0.125540833,150.649
733.213,3.88,697.1,0.1257025,150.843
734.212,3.88,694.3,0.125863333,151.036
735.219,3.88,694.8,0.126024167,151.229
736.213,3.88,696.8,0.126185,151.422
737.218,3.88,694,0.126345833,151.615
738.218,3.88,694.3,0.126506667,151.808
739.214,3.88,697,0.126668333,152.002
740.223,3.88,694,0.126829167,152.195
741.216,3.884,694.5,0.126989167,152.387
742.222,3.88,697.1,0.127150833,152.581
743.216,3.88,694,0.127311667,152.774
744.215,3.88,694.4,0.1274725,152.967
745.216,3.884,697,0.127633333,153.16
746.217,3.884,694.8,0.127794167,153.353
747.209,3.88,695.4,0.127955,153.546
748.218,3.884,696.4,0.128116667,153.74
749.215,3.88,693.9,0.1282775,153.933
750.221,3.88,694.7,0.128438333,154.126
751.213,3.88,696.8,0.128599167,154.319
752.218,3.884,697.9,0.128760833,154.513
753.207,3.88,693.6,0.128921667,154.706
754.221,3.88,695.7,0.1290825,154.899
755.209,3.88,698.9,0.129244167,155.093
756.211,3.884,693.6,0.129405,155.286
757.22,3.884,695.8,0.129565833,155.479
758.212,3.88,698.6,0.1297275,155.673
759.217,3.884,693.6,0.129888333,155.866
760.207,3.884,695.5,0.130049167,156.059
761.212,3.88,698.6,0.130210833,156.253
762.214,3.88,693.2,0.130371667,156.446
763.217,3.884,695.2,0.1305325,156.639
764.215,3.884,698.8,0.130694167,156.833
765.212,3.88,693.2,0.130854167,157.025
766.217,3.88,695.1,0.131015,157.218
767.211,3.884,699.3,0.1311775,157.413
768.211,3.884,693.4,0.1313375,157.605
769.222,3.884,695.3,0.131498333,157.798
770.219,3.884,698.9,0.131660833,157.993
771.216,3.884,693.1,0.131820833,158.185
772.214,3.884,694.7,0.131981667,158.378
773.218,3.884,698.6,0.132143333,158.572
774.214,3.88,693.4,0.132304167,158.765
775.209,3.884,694.8,0.132465,158.958
776.219,3.884,698,0.132626667,159.152
777.215,3.884,692.2,0.132786667,159.344
778.22,3.888,695.2,0.1329475,159.537
779.211,3.884,694.7,0.133108333,159.73
780.213,3.884,692.5,0.133268333,159.922
781.215,3.884,694.4,0.133429167,160.115
782.221,3.884,694.5,0.13359,160.308
783.214,3.884,692,0.13375,160.5
784.21,3.884,694.3,0.133910833,160.693
785.209,3.884,695.2,0.134071667,160.886
786.208,3.888,692.9,0.1342325,161.079
787.221,3.884,693.6,0.134393333,161.272
788.219,3.888,694.3,0.134553333,161.464
789.209,3.884,694.1,0.134714167,161.657
790.208,3.888,693.2,0.134875,161.85
791.22,3.888,693.2,0.135035,162.042
792.217,3.884,694,0.135195833,162.235
793.213,3.888,692.3,0.135355833,162.427
794.21,3.884,692.5,0.135516667,162.62
795.207,3.888,693.8,0.135676667,162.812
796.218,3.884,691.4,0.1358375,163.005
797.215,3.884,693.8,0.1359975,163.197
798.211,3.884,693.6,0.136158333,163.39
799.219,3.884,694.7,0.136319167,163.583
800.216,3.888,692.3,0.136479167,163.775
801.213,3.884,693.7,0.13664,163.968
802.208,3.888,695.4,0.136800833,164.161
803.216,3.884,691.4,0.136960833,164.353
804.214,3.888,694.3,0.137121667,164.546
805.21,3.888,696.7,0.137283333,164.74
806.21,3.888,691.3,0.137443333,164.932
807.219,3.884,694.2,0.137603333,165.124
808.219,3.888,697.1,0.137765,165.318
809.214,3.888,692.9,0.137925833,165.511
810.207,3.892,693,0.138085833,165.703
811.218,3.888,697.5,0.1382475,165.897
812.217,3.892,693.7,0.1384075,166.089
813.218,3.888,692.8,0.138568333,166.282
814.212,3.888,697.1,0.13873,166.476
815.206,3.888,692.4,0.13889,166.668
816.219,3.884,691.5,0.13905,166.86
817.217,3.888,692.4,0.13921,167.052
818.214,3.888,693.6,0.139370833,167.245
819.21,3.888,690.9,0.139530833,167.437
820.207,3.888,690.5,0.139690833,167.629
821.206,3.888,692.8,0.139850833,167.821
822.207,3.888,691.4,0.140010833,168.013
823.22,3.892,692.5,0.140171667,168.206
824.213,3.888,693.7,0.140331667,168.398
825.219,3.888,692,0.140491667,168.59
826.215,3.888,694.3,0.1406525,168.783
827.214,3.888,692.4,0.140813333,168.976
828.21,3.888,697.1,0.140974167,169.169
829.21,3.888,693.6,0.141135,169.362
830.206,3.888,692.8,0.141295,169.554
831.216,3.892,695.6,0.141456667,169.748
832.209,3.888,693.6,0.141616667,169.94
833.205,3.888,691.2,0.141776667,170.132
834.216,3.892,693,0.1419375,170.325
835.211,3.892,693.6,0.1420975,170.517
836.206,3.892,691.9,0.142258333,170.71
837.21,3.892,692.2,0.142418333,170.902
838.208,3.892,692.7,0.142578333,171.094
839.216,3.888,693.8,0.142739167,171.287
840.214,3.892,690.5,0.142899167,171.479
841.214,3.888,692.8,0.143059167,171.671
842.217,3.892,692.4,0.14322,171.864
843.214,3.892,695.2,0.143380833,172.057
844.206,3.892,690.8,0.143540833,172.249
845.22,3.892,693.5,0.143700833,172.441
846.215,3.892,696.3,0.1438625,172.635
847.213,3.892,691.5,0.1440225,172.827
848.212,3.892,692.8,0.1441825,173.019
849.206,3.892,696.6,0.144344167,173.213
850.211,3.892,693,0.144504167,173.405
851.22,3.892,692.1,0.144665,173.598
852.218,3.892,694.8,0.144825,173.79
853.21,3.892,693,0.144985833,173.983
854.209,3.892,690.4,0.145145833,174.175
855.213,3.892,690.9,0.145305833,174.367
856.22,3.892,693.1,0.145465833,174.559
857.215,3.892,690.6,0.145625833,174.751
858.215,3.888,691.2,0.145785833,174.943
859.205,3.892,693.2,0.145946667,175.136
860.219,3.888,690.8,0.146105833,175.327
861.217,3.892,693.5,0.146266667,175.52
862.213,3.892,690.7,0.146426667,175.712
863.212,3.892,692.8,0.146586667,175.904
864.207,3.892,695.1,0.146748333,176.098
865.214,3.892,690.5,0.1469075,176.289
866.213,3.892,693.7,0.147068333,176.482
867.213,3.896,692.4,0.147228333,176.674
868.207,3.896,689.9,0.147388333,176.866
869.205,3.892,691.3,0.147548333,177.058
870.219,3.892,691.2,0.147708333,177.25
871.216,3.896,691.3,0.147868333,177.442
872.213,3.892,690.1,0.148028333,177.634
873.209,3.892,690.4,0.148188333,177.826
874.219,3.896,692,0.148348333,178.018
875.214,3.892,689.2,0.1485075,178.209
876.213,3.892,689.5,0.1486675,178.401
877.207,3.892,691.9,0.1488275,178.593
878.213,3.896,693.5,0.148988333,178.786
879.215,3.896,689.4,0.1491475,178.977
880.214,3.896,690.9,0.1493075,179.169
881.216,3.896,695.2,0.149468333,179.362
882.211,3.896,690.3,0.149628333,179.554
883.216,3.896,691.8,0.149788333,179.746
884.219,3.896,694.4,0.149949167,179.939
885.207,3.896,691.8,0.150109167,180.131
886.219,3.896,689.6,0.150269167,180.323
887.216,3.896,692.8,0.150429167,180.515
888.216,3.896,691.5,0.150589167,180.707
889.214,3.896,688.6,0.150748333,180.898
890.209,3.896,690.4,0.150908333,181.09
891.206,3.896,690.9,0.151068333,181.282
892.205,3.9,688,0.1512275,181.473
893.212,3.896,688.3,0.151386667,181.664
894.206,3.9,690.7,0.151546667,181.856
895.216,3.896,688.5,0.151706667,182.048
896.212,3.896,690.1,0.151865833,182.239
897.212,3.9,690.2,0.152025833,182.431
898.219,3.896,689.7,0.152185833,182.623
899.214,3.896,691.3,0.152345833,182.815
900.211,3.896,688,0.152505,183.006
901.211,3.896,690.3,0.152664167,183.197
902.205,3.9,693.6,0.152825,183.39
903.206,3.896,688.1,0.152984167,183.581
904.217,3.896,689.8,0.153144167,183.773
905.216,3.896,690.5,0.153304167,183.965
906.211,3.896,687.7,0.153463333,184.156
907.211,3.896,690.3,0.1536225,184.347
908.209,3.9,690.3,0.1537825,184.539
909.207,3.9,688.7,0.153941667,184.73
910.219,3.896,688.6,0.154101667,184.922
911.215,3.9,689,0.154260833,185.113
912.213,3.9,689.5,0.154420833,185.305
913.208,3.9,686.9,0.15458,185.496
914.207,3.896,687.5,0.154738333,185.686
915.204,3.9,689.7,0.154898333,185.878
916.217,3.896,687.3,0.1550575,186.069
917.215,3.9,687.5,0.155216667,186.26
918.211,3.9,689.6,0.155376667,186.452
919.209,3.9,687.1,0.155535,186.642
920.207,3.9,687,0.155694167,186.833
921.215,3.9,689,0.155854167,187.025
922.211,3.9,692,0.156014167,187.217
923.205,3.9,687.2,0.156173333,187.408
924.204,3.896,688.8,0.1563325,187.599
925.204,3.9,692.3,0.1564925,187.791
926.216,3.9,688.1,0.156651667,187.982
927.211,3.9,688.7,0.156811667,188.174
928.208,3.9,692,0.156971667,188.366
929.21,3.9,688.5,0.157130833,188.557
930.204,3.9,688.3,0.15729,188.748
931.213,3.9,691.3,0.15745,188.94
932.205,3.904,689.1,0.15761,189.132
933.216,3.9,687.2,0.157769167,189.323
934.213,3.904,690.5,0.157929167,189.515
935.208,3.904,688.8,0.158088333,189.706
936.206,3.9,686.2,0.1582475,189.897
937.203,3.9,689.3,0.158406667,190.088
938.216,3.904,687.7,0.158565833,190.279
939.212,3.9,685.6,0.158724167,190.469
940.207,3.904,685.9,0.158883333,190.66
941.216,3.904,687.9,0.1590425,190.851
942.21,3.9,685.5,0.159200833,191.041
943.209,3.904,686.2,0.15936,191.232
944.209,3.9,688.3,0.159519167,191.423
945.207,3.904,685.7,0.159678333,191.614
946.204,3.9,686.2,0.159836667,191.804
947.215,3.904,688,0.159995833,191.995
948.211,3.904,685.6,0.160155,192.186
949.206,3.904,686.6,0.160314167,192.377
950.204,3.9,687.9,0.160473333,192.568
951.216,3.9,685.3,0.160631667,192.758
952.211,3.904,686.7,0.160790833,192.949
953.205,3.904,687.6,0.16095,193.14
954.214,3.904,685,0.161108333,193.33
955.213,3.904,686.9,0.1612675,193.521
956.21,3.904,686.8,0.161426667,193.712
957.206,3.904,685.3,0.161585,193.902
958.21,3.904,686.7,0.161744167,194.093
959.207,3.904,687.3,0.161903333,194.284
960.217,3.904,684.9,0.162061667,194.474
961.202,3.904,684.9,0.16222,194.664
962.211,3.904,687.1,0.162379167,194.855
963.21,3.904,689.7,0.162539167,195.047
964.205,3.908,684.8,0.1626975,195.237
965.216,3.904,686.9,0.162856667,195.428
966.214,3.904,689.6,0.163015833,195.619
967.21,3.904,684.2,0.163174167,195.809
968.204,3.904,686.8,0.163333333,196
969.216,3.904,689.2,0.163493333,196.192
970.21,3.904,684,0.163651667,196.382
971.212,3.904,686.4,0.16381,196.572
972.212,3.904,689.2,0.16397,196.764
973.208,3.904,684.3,0.164128333,196.954
974.207,3.904,686.7,0.1642875,197.145
975.201,3.904,689.3,0.164446667,197.336
976.217,3.904,683.8,0.164605,197.526
977.203,3.904,686.5,0.164764167,197.717
978.213,3.908,689.2,0.164923333,197.908
979.21,3.904,684,0.165081667,198.098
980.205,3.904,685.9,0.165240833,198.289
981.217,3.904,689.4,0.1654,198.48
982.216,3.904,683.7,0.165558333,198.67
983.21,3.904,685.8,0.1657175,198.861
984.209,3.904,689.6,0.165876667,199.052
985.203,3.908,683.7,0.166035,199.242
986.204,3.904,685.9,0.166194167,199.433
987.215,3.908,689.2,0.166353333,199.624
988.211,3.908,683.2,0.166511667,199.814
989.208,3.904,685.2,0.16667,200.004
990.215,3.908,689.2,0.16683,200.196
991.212,3.908,683.5,0.1669875,200.385
992.211,3.908,686.6,0.167146667,200.576
993.205,3.908,685.5,0.167305833,200.767
994.213,3.908,683.1,0.167463333,200.956
995.211,3.908,685.5,0.1676225,201.147
996.209,3.908,685.5,0.167780833,201.337
997.202,3.912,682.6,0.167939167,201.527
998.215,3.912,685.8,0.1680975,201.717
999.212,3.908,684.9,0.168255833,201.907
1000.206,3.908,682.5,0.168414167,202.097
1001.202,3.912,685,0.1685725,202.287
1002.214,3.912,684.9,0.168731667,202.478
1003.207,3.912,682.6,0.168889167,202.667
1004.203,3.908,685,0.1690475,202.857
1005.202,3.908,685.1,0.169206667,203.048
1006.21,3.908,682.2,0.169364167,203.237
1007.202,3.908,684.5,0.1695225,203.427
1008.207,3.908,684.6,0.169681667,203.618
1009.203,3.908,682.4,0.169839167,203.807
1010.212,3.908,684.1,0.1699975,203.997
1011.211,3.908,684.7,0.170155833,204.187
1012.208,3.912,681.8,0.170314167,204.377
1013.204,3.912,684,0.1704725,204.567
1014.215,3.912,684.4,0.170630833,204.757
1015.207,3.912,681.6,0.170788333,204.946
1016.204,3.912,683.9,0.170946667,205.136
1017.202,3.908,684.4,0.171105,205.326
1018.213,3.912,681.8,0.171263333,205.516
1019.212,3.908,683.4,0.171421667,205.706
1020.214,3.912,683.7,0.171579167,205.895
1021.213,3.908,681,0.1717375,206.085
1022.209,3.912,681,0.171895,206.274
1023.216,3.912,683.7,0.172053333,206.464
1024.212,3.912,680.7,0.172210833,206.653
1025.207,3.912,681.2,0.172368333,206.842
1026.202,3.912,683.7,0.172526667,207.032
1027.204,3.912,680.8,0.172684167,207.221
1028.216,3.912,681.1,0.172841667,207.41
1029.211,3.912,683.5,0.173,207.6
1030.21,3.912,681.1,0.1731575,207.789
1031.209,3.912,680.9,0.173315,207.978
1032.208,3.912,682.8,0.173473333,208.168
1033.207,3.912,680.8,0.173630833,208.357
1034.202,3.912,680.6,0.173788333,208.546
1035.214,3.912,683,0.173946667,208.736
1036.213,3.912,680.3,0.174104167,208.925
1037.21,3.912,680.5,0.174261667,209.114
1038.212,3.912,682.8,0.17442,209.304
1039.209,3.912,680.6,0.1745775,209.493
1040.207,3.912,680.7,0.174735,209.682
1041.205,3.912,682.9,0.1748925,209.871
1042.203,3.912,680.4,0.17505,210.06
1043.21,3.916,680.5,0.1752075,210.249
1044.209,3.912,682.5,0.175365833,210.439
1045.207,3.912,680.4,0.175523333,210.628
1046.201,3.912,680.4,0.175680833,210.817
1047.214,3.916,682.4,0.175839167,211.007
1048.211,3.912,680.1,0.175996667,211.196
1049.213,3.916,680.5,0.176154167,211.385
1050.211,3.912,682,0.176311667,211.574
1051.208,3.916,680.1,0.176469167,211.763
1052.21,3.912,680.3,0.176626667,211.952
1053.208,3.916,680.8,0.176784167,212.141
1054.2,3.916,682.7,0.1769425,212.331
1055.212,3.916,680.5,0.1771,212.52
1056.208,3.916,680.4,0.1772575,212.709
1057.209,3.912,681.8,0.177415,212.898
1058.206,3.916,680.3,0.1775725,213.087
1059.205,3.916,680.3,0.17773,213.276
1060.213,3.912,682.4,0.177888333,213.466
1061.214,3.916,680.7,0.178045833,213.655
1062.203,3.916,679.9,0.1782025,213.843
1063.214,3.916,681.6,0.178360833,214.033
1064.209,3.916,680.6,0.178518333,214.222
1065.203,3.912,679.7,0.178675833,214.411
1066.214,3.916,681.9,0.178833333,214.6
1067.211,3.916,680.7,0.178990833,214.789
1068.208,3.916,679.2,0.179148333,214.978
1069.204,3.916,681.5,0.179305833,215.167
1070.215,3.916,680.4,0.179463333,215.356
1071.199,3.916,679.6,0.179620833,215.545
1072.209,3.916,681.2,0.179778333,215.734
1073.209,3.916,679.8,0.179935833,215.923
1074.21,3.92,679.7,0.180093333,216.112
1075.211,3.916,681.8,0.180250833,216.301
1076.208,3.916,679,0.180408333,216.49
1077.206,3.916,680,0.180565833,216.679
1078.204,3.916,682.2,0.180723333,216.868
1079.201,3.92,678.6,0.180880833,217.057
1080.21,3.92,680.4,0.181038333,217.246
1081.204,3.92,682.4,0.181195833,217.435
1082.214,3.92,678.2,0.181353333,217.624
1083.209,3.916,683.8,0.181511667,217.814
1084.209,3.916,680.4,0.181669167,218.003
1085.203,3.916,680.4,0.181826667,218.192
1086.2,3.92,683.8,0.181985,218.382
1087.211,3.92,680.5,0.1821425,218.571
1088.209,3.92,679.4,0.182299167,218.759
1089.202,3.916,682.8,0.1824575,218.949
1090.202,3.916,680.2,0.182615,219.138
1091.213,3.92,678.4,0.182771667,219.326
1092.214,3.92,681.9,0.18293,219.516
1093.211,3.92,680.1,0.1830875,219.705
1094.207,3.916,678.6,0.183244167,219.893
1095.203,3.92,681.8,0.1834025,220.083
1096.2,3.92,680.1,0.183559167,220.271
1097.212,3.92,678.1,0.183716667,220.46
1098.209,3.92,681,0.183874167,220.649
1099.199,3.92,680,0.184031667,220.838
1100.21,3.92,677.4,0.184188333,221.026
1101.211,3.92,680.6,0.184345833,221.215
1102.206,3.916,679.8,0.184503333,221.404
1103.203,3.92,677.2,0.18466,221.592
1104.202,3.924,680.1,0.1848175,221.781
1105.212,3.92,679.2,0.184975,221.97
1106.208,3.92,677,0.185131667,222.158
1107.203,3.92,677.3,0.185288333,222.346
1108.199,3.92,679.2,0.185445,222.534
1109.2,3.92,676.4,0.185601667,222.722
1110.21,3.92,676.9,0.185758333,222.91
1111.207,3.92,678.9,0.185915833,223.099
1112.207,3.92,676.3,0.1860725,223.287
1113.203,3.924,676.8,0.186229167,223.475
1114.213,3.92,679,0.186385833,223.663
1115.213,3.92,676.8,0.1865425,223.851
1116.211,3.924,677.1,0.1867,224.04
1117.206,3.92,678.9,0.186856667,224.228
1118.205,3.92,676.5,0.187013333,224.416
1119.201,3.92,677.9,0.18717,224.604
1120.199,3.924,678.6,0.1873275,224.793
1121.208,3.92,676.1,0.187484167,224.981
1122.209,3.92,678.1,0.187640833,225.169
1123.203,3.92,678.5,0.1877975,225.357
1124.2,3.92,675.7,0.187954167,225.545
1125.199,3.92,678.2,0.188111667,225.734
1126.2,3.92,678.1,0.188268333,225.922
1127.21,3.92,676.7,0.188425,226.11
1128.207,3.92,678.7,0.188581667,226.298
1129.204,3.924,677.5,0.188739167,226.487
1130.212,3.924,681.5,0.188896667,226.676
1131.209,3.92,675.7,0.189053333,226.864
1132.202,3.924,677.7,0.18921,227.052
1133.211,3.924,681.3,0.1893675,227.241
1134.208,3.92,675.2,0.189524167,227.429
1135.207,3.924,677.2,0.189680833,227.617
1136.197,3.924,680.7,0.189838333,227.806
1137.211,3.924,675.5,0.189995,227.994
1138.21,3.924,677.1,0.190151667,228.182
1139.206,3.924,681,0.190309167,228.371
1140.202,3.924,675.9,0.190465833,228.559
1141.212,3.924,677,0.1906225,228.747
1142.207,3.924,680.5,0.19078,228.936
1143.202,3.924,675.6,0.190935833,229.123
1144.198,3.924,677,0.1910925,229.311
1145.21,3.924,680.2,0.19125,229.5
1146.206,3.924,675.2,0.191406667,229.688
1147.199,3.924,676.8,0.191563333,229.876
1148.211,3.924,680.1,0.191720833,230.065
1149.211,3.924,675.7,0.191876667,230.252
1150.212,3.924,676.8,0.192033333,230.44
1151.201,3.924,679.9,0.192190833,230.629
1152.201,3.924,675.9,0.1923475,230.817
1153.206,3.924,676.5,0.192504167,231.005
1154.197,3.924,680.5,0.192661667,231.194
1155.208,3.924,676,0.192818333,231.382
1156.204,3.924,676.1,0.192975,231.57
1157.203,3.924,679.6,0.193131667,231.758
1158.202,3.924,675.5,0.193288333,231.946
1159.201,3.924,675.9,0.193445,232.134
1160.199,3.928,676.6,0.193601667,232.322
1161.208,3.928,673.8,0.1937575,232.509
1162.201,3.928,676,0.193914167,232.697
1163.197,3.928,676.4,0.19407,232.884
1164.207,3.924,673.8,0.194226667,233.072
1165.198,3.924,675.3,0.1943825,233.259
1166.211,3.924,675.9,0.194539167,233.447
1167.201,3.924,673.5,0.194695,233.634
1168.211,3.928,674.9,0.194851667,233.822
1169.201,3.924,675.6,0.1950075,234.009
1170.211,3.924,673.7,0.195163333,234.196
1171.206,3.928,674.1,0.19532,234.384
1172.201,3.928,675.1,0.195475833,234.571
1173.211,3.924,673.8,0.195631667,234.758
1174.206,3.928,674,0.1957875,234.945
1175.206,3.928,674.9,0.195944167,235.133
1176.2,3.928,673.7,0.1961,235.32
1177.196,3.924,673.7,0.196255833,235.507
1178.203,3.928,674.4,0.1964125,235.695
1179.2,3.928,674.2,0.196568333,235.882
