time_s,voltage_V,current_A,soc_thuc,,,,
22084.666,3.956,-0.1,0.499871667,,,,-600.154
22085.659,3.952,-0.3,0.499871667,,,,-600.154
22086.667,3.952,0,0.499871667,,,,-600.154
22087.661,3.96,0.1,0.499871667,,,,-600.154
22088.669,3.952,0.2,0.499871667,,,,-600.154
22089.67,3.952,0.2,0.499871667,,,,-600.154
22090.663,3.952,0,0.499871667,,,,-600.154
22091.672,3.956,0,0.499871667,,,,-600.154
22092.659,3.956,0.1,0.499871667,,,,-600.154
22093.669,3.952,-0.2,0.499871667,,,,-600.154
22094.66,3.952,-0.1,0.499871667,,,,-600.154
22095.671,3.956,0.1,0.499871667,,,,-600.154
22096.663,3.956,0,0.499871667,,,,-600.154
22097.659,3.956,-0.1,0.499871667,,,,-600.154
22098.666,3.956,0,0.499871667,,,,-600.154
22099.662,3.956,0.3,0.499871667,,,,-600.154
22100.671,3.952,-0.1,0.499871667,,,,-600.154
22101.667,3.956,0,0.499871667,,,,-600.154
22102.668,3.956,-0.1,0.499871667,,,,-600.154
22103.658,3.952,0.1,0.499871667,,,,-600.154
22104.667,3.952,0.3,0.499871667,,,,-600.154
22105.664,3.952,0,0.499871667,,,,-600.154
22106.658,3.956,-0.1,0.499871667,,,,-600.154
22107.672,3.956,0,0.499871667,,,,-600.154
22108.664,3.956,0,0.499871667,,,,-600.154
22109.659,3.952,0.1,0.499871667,,,,-600.154
22110.671,3.952,0,0.499871667,,,,-600.154
22111.664,3.956,0,0.499871667,,,,-600.154
22112.663,3.956,-0.1,0.499871667,,,,-600.154
22113.662,3.956,0,0.499871667,,,,-600.154
22114.672,3.956,-0.2,0.499871667,,,,-600.154
22115.666,3.952,-0.1,0.499871667,,,,-600.154
22116.66,3.956,0,0.499871667,,,,-600.154
22117.671,3.952,0.3,0.499871667,,,,-600.154
22118.666,3.956,0,0.499871667,,,,-600.154
22119.671,3.956,0.1,0.499871667,,,,-600.154
22120.664,3.956,0.1,0.499871667,,,,-600.154
22121.671,3.956,-0.1,0.499871667,,,,-600.154
22122.67,3.952,0,0.499871667,,,,-600.154
22123.665,3.956,0.1,0.499871667,,,,-600.154
22124.657,3.956,0,0.499871667,,,,-600.154
22125.662,3.956,-0.2,0.499871667,,,,-600.154
22126.659,3.956,-0.1,0.499871667,,,,-600.154
22127.668,3.952,0.2,0.499871667,,,,-600.154
22128.661,3.956,-0.1,0.499871667,,,,-600.154
22129.672,3.956,-0.1,0.499871667,,,,-600.154
22130.668,3.956,0.2,0.499871667,,,,-600.154
22131.658,3.956,-0.2,0.499871667,,,,-600.154
22132.667,3.956,0.2,0.499871667,,,,-600.154
22133.659,3.956,-0.2,0.499871667,,,,-600.154
22134.664,3.952,0.1,0.499871667,,,,-600.154
22135.658,3.952,0.1,0.499871667,,,,-600.154
22136.668,3.956,-0.2,0.499871667,,,,-600.154
22137.665,3.956,0.1,0.499871667,,,,-600.154
22138.665,3.956,0.1,0.499871667,,,,-600.154
22139.661,3.956,0.1,0.499871667,,,,-600.154
22140.657,3.956,-0.1,0.499871667,,,,-600.154
22141.668,3.956,0.1,0.499871667,,,,-600.154
22142.664,3.952,-0.1,0.499871667,,,,-600.154
22143.661,3.952,0.1,0.499871667,,,,-600.154
22144.657,3.956,0,0.499871667,,,,-600.154
22145.664,3.956,0,0.499871667,,,,-600.154
22146.657,3.956,0,0.499871667,,,,-600.154
22147.663,3.956,0,0.499871667,,,,-600.154
