time_s,voltage_V,current_A,soc_thuc,Total (mAh),,,,,,,
37166.269,4.108,-0.1,,,,,32725.375,4.1,-0.3,,1192.469
37167.266,4.112,0.3,,,,,32726.374,4.1,0.1,,1192.469
37168.264,4.108,0,,,,,32727.374,4.1,-0.2,,1192.469
37169.262,4.108,0.3,,,,,32728.373,4.1,-0.1,,1192.469
37170.257,4.108,-0.2,,,,,32729.383,4.1,-0.1,,1192.469
37171.259,4.108,0.1,,,,,32730.372,4.1,0.1,,1192.469
37172.258,4.112,0.1,,,,,32731.385,4.1,0.2,,1192.469
37173.267,4.108,0,,,,,32732.384,4.1,0,,1192.469
37174.26,4.112,0,,,,,32733.38,4.1,-0.1,,1192.469
37175.255,4.112,0.2,,,,,32734.377,4.1,0,,1192.469
37176.269,4.108,-0.3,,,,,32735.375,4.1,0,,1192.469
37177.269,4.112,0.4,,,,,32736.373,4.1,0,,1192.469
37178.266,4.112,-0.2,,,,,32737.372,4.1,-0.3,,1192.469
37179.259,4.108,0.1,,,,,32738.372,4.1,0.1,,1192.469
37180.256,4.108,0.1,,,,,32739.382,4.1,0.1,,1192.469
37181.263,4.108,-0.1,,,,,32740.376,4.1,0,,1192.469
37182.262,4.108,0,,,,,32741.386,4.1,-0.1,,1192.469
37183.265,4.108,-0.2,,,,,32742.386,4.1,-0.2,,1192.469
37184.263,4.108,0,,,,,32743.375,4.104,-0.1,,1192.469
37185.254,4.108,0,,,,,32744.386,4.1,0.2,,1192.469
37186.267,4.112,0.2,,,,,32745.383,4.1,-0.1,,1192.469
37187.262,4.112,-0.1,,,,,32746.378,4.1,0.2,,1192.469
37188.263,4.108,0.2,,,,,32747.378,4.104,0,,1192.469
37189.258,4.108,0,,,,,32748.375,4.1,-0.2,,1192.469
37190.268,4.108,-0.2,,,,,32749.372,4.104,0,,1192.469
37191.267,4.108,0,,,,,32750.372,4.1,0.2,,1192.469
37192.264,4.108,-0.1,,,,,32751.382,4.1,0.1,,1192.469
37193.261,4.108,0,,,,,32752.381,4.1,0,,1192.469
37194.258,4.108,0,,,,,32753.378,4.1,0.2,,1192.469
37195.256,4.108,0,,,,,32754.377,4.096,-0.3,,1192.469
37196.261,4.112,0.1,,,,,32755.375,4.104,0,,1192.469
37197.259,4.112,0.1,,,,,32756.373,4.1,0,,1192.469
37198.269,4.108,-0.1,,,,,32757.386,4.104,-0.3,,1192.469
37199.254,4.108,0.2,,,,,32758.384,4.1,-0.2,,1192.469
37200.267,4.108,-0.1,,,,,32759.374,4.1,0.1,,1192.469
37201.263,4.108,0.1,,,,,32760.371,4.1,-0.1,,1192.469
37202.261,4.112,-0.1,,,,,32761.385,4.1,0.1,,1192.469
37203.258,4.108,0.2,,,,,32762.382,4.1,-0.2,,1192.469
37204.256,4.108,-0.1,,,,,32763.381,4.1,-0.1,,1192.469
37205.268,4.108,0,,,,,32764.38,4.104,0.2,,1192.469
37206.265,4.108,0.1,,,,,32765.373,4.104,-0.1,,1192.469
37207.268,4.112,-0.3,,,,,32766.373,4.1,0,,1192.469
37208.268,4.112,0,,,,,32767.385,4.1,0,,1192.469
37209.268,4.108,0.1,,,,,32768.383,4.104,0,,1192.469
37210.264,4.108,0,,,,,32769.372,4.1,0.1,,1192.469
37211.263,4.112,0.2,,,,,32770.386,4.1,0.2,,1192.469
37212.264,4.108,-0.2,,,,,32771.372,4.104,0.1,,1192.469
37213.269,4.108,0,,,,,32772.384,4.1,-0.2,,1192.469
37214.264,4.108,0,,,,,32773.385,4.1,-0.2,,1192.469
37215.265,4.112,0,,,,,32774.383,4.1,0.2,,1192.469
37216.261,4.108,-0.2,,,,,32775.379,4.1,0.2,,1192.469
37217.259,4.108,-0.1,,,,,32776.376,4.1,0,,1192.469
37218.257,4.108,-0.1,,,,,32777.372,4.1,0.1,,1192.469
37219.264,4.112,0.1,,,,,32778.386,4.104,-0.1,,1192.469
37220.254,4.108,0.3,,,,,32779.383,4.1,0.1,,1192.469
37221.268,4.108,-0.2,,,,,32780.382,4.1,0,,1192.469
37222.263,4.108,-0.2,,,,,32781.376,4.1,0,,1192.469
37223.257,4.112,-0.3,,,,,32782.371,4.1,-0.1,,1192.469
37224.255,4.108,-0.3,,,,,32783.383,4.1,0,,1192.469
37225.265,4.112,0.2,,,,,32784.381,4.1,0.3,,1192.469
37226.261,4.108,0.2,,,,,32785.379,4.1,0.1,,1192.469
37227.258,4.112,0.1,,,,,32786.375,4.1,0,,1192.469
37228.253,4.108,0,,,,,32787.372,4.1,0,,1192.469
37229.257,4.112,0.1,,,,,32788.374,4.1,-0.1,,1192.469
37230.265,4.108,0,,,,,32789.372,4.1,-0.1,,1192.469
37231.254,4.112,-0.1,,,,,32790.383,4.1,0,,1192.469
37232.259,4.112,-0.2,,,,,32791.372,4.1,-0.1,,1192.469
37233.257,4.108,0,,,,,32792.381,4.1,0,,1192.469
37234.267,4.108,0.1,,,,,32793.381,4.1,-0.1,,1192.469
37235.263,4.112,-0.3,,,,,32794.374,4.1,0,,1192.469
37236.261,4.112,-0.1,,,,,32795.375,4.1,-0.1,,1192.469
37237.262,4.108,-0.1,,,,,32796.374,4.1,-0.2,,1192.469
37238.253,4.112,0,,,,,32797.371,4.1,0.1,,1192.469
37239.267,4.112,0.1,,,,,32798.383,4.1,0.2,,1192.469
37240.268,4.108,0,,,,,32799.385,4.1,0,,1192.469
37241.257,4.112,0,,,,,32800.371,4.1,-0.2,,1192.469
37242.265,4.112,0.1,,,,,32801.371,4.104,-0.1,,1192.469
37243.257,4.108,0,,,,,32802.386,4.1,0,,1192.469
37244.253,4.108,0.1,,,,,32803.381,4.1,0,,1192.469
37245.265,4.108,-0.2,,,,,32804.384,4.1,0.1,,1192.469
37246.266,4.132,261.2,,,,,32805.372,4.1,0.2,,1192.469
37247.254,4.132,259.5,,,,,32806.383,4.104,0.2,,1192.469
37248.259,4.132,258.3,,,,,32807.384,4.1,0,,1192.469
37249.267,4.132,256.7,,,,,32808.38,4.1,0,,1192.469
37250.268,4.136,255.7,,,,,32809.381,4.1,-0.1,,1192.469
37251.253,4.136,254,,,,,32810.383,4.1,-0.2,,1192.469
37252.265,4.14,251.7,,,,,32811.378,4.1,0,,1192.469
37253.257,4.14,247.6,,,,,32812.381,4.1,-0.1,,1192.469
37254.26,4.136,247.2,,,,,32813.377,4.104,0.2,,1192.469
37255.257,4.136,245.2,,,,,32814.379,4.1,0.1,,1192.469
37256.266,4.14,244.3,,,,,32815.374,4.1,0.1,,1192.469
37257.263,4.14,244.3,,,,,32816.383,4.1,-0.2,,1192.469
37258.258,4.14,243.4,,,,,32817.383,4.104,-0.1,,1192.469
37259.267,4.14,241.1,,,,,32818.378,4.1,0,,1192.469
37260.253,4.14,246.5,,,,,32819.381,4.1,-0.3,,1192.469
37261.266,4.14,246.2,,,,,32820.38,4.1,-0.3,,1192.469
37262.264,4.14,245,,,,,32821.378,4.1,0.1,,1192.469
37263.255,4.14,244.3,,,,,32822.376,4.1,0,,1192.469
37264.265,4.14,232,,,,,32823.373,4.104,0,,1192.469
37265.261,4.144,233.1,,,,,32824.383,4.1,-0.1,,1192.469
37266.259,4.144,228.9,,,,,32825.381,4.104,0.1,,1192.469
37267.258,4.14,229.9,,,,,32826.379,4.1,-0.1,,1192.469
37268.256,4.144,228.8,,,,,32827.377,4.1,-0.2,,1192.469
37269.254,4.144,235.7,,,,,32828.372,4.1,0,,1192.469
37270.266,4.144,236.4,,,,,32829.373,4.1,0,,1192.469
37271.265,4.144,232.2,,,,,32830.383,4.1,0.1,,1192.469
37272.264,4.144,227.7,,,,,32831.379,4.1,-0.1,,1192.469
37273.264,4.144,237,,,,,32832.378,4.1,0.1,,1192.469
37274.264,4.148,235.6,,,,,32833.37,4.1,0.1,,1192.469
37275.261,4.148,235.9,,,,,32834.369,4.1,0.2,,1192.469
37276.256,4.14,233.2,,,,,32835.383,4.1,-0.2,,1192.469
37277.253,4.148,230.9,,,,,32836.381,4.1,0.1,,1192.469
37278.266,4.148,230.1,,,,,32837.383,4.1,0,,1192.469
37279.261,4.148,228.2,,,,,32838.382,4.1,0.2,,1192.469
37280.258,4.144,231.9,,,,,32839.378,4.1,-0.1,,1192.469
37281.266,4.148,226,,,,,32840.374,4.1,-0.2,,1192.469
37282.256,4.148,224.4,,,,,32841.372,4.1,0,,1192.469
37283.254,4.148,225.6,,,,,32842.383,4.1,0,,1192.469
37284.265,4.148,220.4,,,,,32843.379,4.1,-0.1,,1192.469
37285.253,4.148,227.3,,,,,32844.376,4.1,-0.2,,1192.469
37286.263,4.144,221.9,,,,,32845.372,4.1,-0.1,,1192.469
37287.261,4.148,224.8,,,,,32846.381,4.1,0.1,,1192.469
37288.255,4.148,222.9,,,,,32847.383,4.104,-0.1,,1192.469
37289.252,4.148,219,,,,,32848.38,4.1,0.1,,1192.469
37290.26,4.148,217.9,,,,,32849.384,4.1,-0.2,,1192.469
37291.258,4.148,210,,,,,32850.379,4.1,-0.2,,1192.469
37292.256,4.152,215.3,,,,,32851.375,4.1,0,,1192.469
37293.252,4.148,213.4,,,,,32852.373,4.1,-0.1,,1192.469
37294.252,4.148,215,,,,,32853.37,4.1,0.1,,1192.469
37295.261,4.152,214,,,,,32854.37,4.1,0.1,,1192.469
37296.26,4.148,212.9,,,,,32855.37,4.1,-0.1,,1192.469
37297.258,4.148,210.8,,,,,32856.37,4.1,0,,1192.469
37298.253,4.152,210.2,,,,,32857.37,4.1,0.2,,1192.469
37299.253,4.148,214.5,,,,,32858.371,4.1,0.1,,1192.469
37300.267,4.152,214,,,,,32859.383,4.1,0.1,,1192.469
37301.263,4.152,212.3,,,,,32860.368,4.1,0,,1192.469
37302.256,4.152,205,,,,,32861.382,4.104,-0.1,,1192.469
37303.252,4.148,206.2,,,,,32862.378,4.1,0,,1192.469
37304.251,4.148,208.7,,,,,32863.372,4.1,-0.1,,1192.469
37305.263,4.152,207.4,,,,,32864.37,4.1,0.1,,1192.469
37306.254,4.152,205,,,,,32865.369,4.1,-0.1,,1192.469
37307.254,4.148,203.2,,,,,32866.382,4.1,-0.1,,1192.469
37308.266,4.152,205.4,,,,,32867.378,4.1,0.1,,1192.469
37309.261,4.152,216.5,,,,,32868.374,4.1,-0.1,,1192.469
37310.257,4.152,210.9,,,,,32869.373,4.1,-0.1,,1192.469
37311.252,4.152,210.5,,,,,32870.371,4.104,0.1,,1192.469
37312.262,4.152,208.4,,,,,32871.368,4.104,0.3,,1192.469
37313.256,4.156,207.4,,,,,32872.379,4.1,0.1,,1192.469
37314.253,4.152,202.2,,,,,32873.376,4.1,0.1,,1192.469
37315.252,4.152,206.1,,,,,32874.374,4.1,0,,1192.469
37316.262,4.156,204.7,,,,,32875.372,4.1,0.2,,1192.469
37317.256,4.152,200.5,,,,,32876.368,4.1,-0.1,,1192.469
37318.256,4.152,203.4,,,,,32877.382,4.1,0,,1192.469
37319.265,4.152,205.4,,,,,32878.38,4.1,0,,1192.469
37320.259,4.152,205.6,,,,,32879.381,4.104,-0.1,,1192.469
37321.259,4.152,204.8,,,,,32880.37,4.1,0.1,,1192.469
37322.256,4.152,201,,,,,32881.369,4.1,-0.1,,1192.469
37323.265,4.152,204.2,,,,,32882.382,4.1,0.2,,1192.469
37324.255,4.156,199.3,,,,,32883.383,4.104,-0.1,,1192.469
37325.263,4.152,197.9,,,,,32884.382,4.1,0,,1192.469
37326.255,4.156,199.5,,,,,32885.383,4.1,0.1,,1192.469
37327.263,4.156,199.1,,,,,32886.381,4.1,-0.2,,1192.469
37328.254,4.152,196.8,,,,,32887.379,4.104,-0.1,,1192.469
37329.263,4.156,205,,,,,32888.375,4.1,-0.1,,1192.469
37330.262,4.152,201.7,,,,,32889.373,4.1,0.1,,1192.469
37331.256,4.156,201.7,,,,,32890.373,4.1,0.1,,1192.469
37332.254,4.156,201.5,,,,,32891.37,4.104,0.1,,1192.469
37333.25,4.156,199.2,,,,,32892.381,4.1,0,,1192.469
37334.263,4.156,196.2,,,,,32893.379,4.1,-0.1,,1192.469
37335.26,4.156,198.7,,,,,32894.378,4.1,0,,1192.469
37336.256,4.156,195,,,,,32895.374,4.1,0.2,,1192.469
37337.257,4.156,195.8,,,,,32896.368,4.104,0,,1192.469
37338.258,4.156,195.2,,,,,32897.379,4.1,-0.1,,1192.469
37339.257,4.156,195.3,,,,,32898.374,4.1,0.1,,1192.469
37340.254,4.156,196.6,,,,,32899.372,4.096,-0.2,,1192.469
37341.264,4.156,195.3,,,,,32900.381,4.1,-0.3,,1192.469
37342.261,4.156,193.1,,,,,32901.376,4.1,-0.2,,1192.469
37343.259,4.156,188.1,,,,,32902.371,4.1,-0.1,,1192.469
37344.261,4.156,183.8,,,,,32903.381,4.1,-0.1,,1192.469
37345.255,4.16,193.1,,,,,32904.376,4.1,0.1,,1192.469
37346.257,4.156,193.1,,,,,32905.374,4.1,-0.1,,1192.469
37347.257,4.16,192.3,,,,,32906.368,4.1,-0.2,,1192.469
37348.256,4.156,190.5,,,,,32907.368,4.1,0,,1192.469
37349.252,4.16,193,,,,,32908.383,4.1,-0.1,,1192.469
37350.252,4.156,192.7,,,,,32909.38,4.1,-0.1,,1192.469
37351.263,4.156,191.5,,,,,32910.378,4.1,0,,1192.469
37352.261,4.156,187.6,,,,,32911.376,4.096,0.1,,1192.469
37353.258,4.156,185.5,,,,,32912.372,4.1,-0.1,,1192.469
37354.252,4.16,185.3,,,,,32913.369,4.104,0.3,,1192.469
37355.264,4.16,182.4,,,,,32914.374,4.1,-0.2,,1192.469
37356.258,4.156,186.6,,,,,32915.377,4.1,0,,1192.469
37357.253,4.16,184.4,,,,,32916.378,4.1,-0.2,,1192.469
37358.265,4.16,182.7,,,,,32917.375,4.104,0,,1192.469
37359.249,4.156,185.7,,,,,32918.376,4.1,0.1,,1192.469
37360.264,4.16,182.2,,,,,32919.37,4.1,0,,1192.469
37361.264,4.16,181.8,,,,,32920.369,4.1,0,,1192.469
37362.258,4.156,179.3,,,,,32921.369,4.1,0,,1192.469
37363.252,4.16,175,,,,,32922.373,4.104,0,,1192.469
37364.264,4.156,176,,,,,32923.381,4.1,0,,1192.469
37365.259,4.16,180.9,,,,,32924.367,4.1,0,,1192.469
37366.254,4.16,181.4,,,,,32925.379,4.1,0.1,,1192.469
37367.256,4.16,176.6,,,,,32926.373,4.1,0,,1192.469
37368.252,4.16,175.1,,,,,32927.371,4.1,0,,1192.469
37369.256,4.156,174.7,,,,,32928.37,4.1,0.2,,1192.469
37370.253,4.16,180.3,,,,,32929.38,4.096,0,,1192.469
37371.264,4.16,179.7,,,,,32930.366,4.096,0.2,,1192.469
37372.258,4.164,175.1,,,,,32931.377,4.096,0,,1192.469
37373.251,4.156,175.6,,,,,32932.374,4.1,0.1,,1192.469
37374.263,4.16,172.1,,,,,32933.372,4.1,0.1,,1192.469
37375.26,4.164,174.8,,,,,32934.371,4.104,-0.1,,1192.469
37376.254,4.16,175.1,,,,,32935.368,4.1,0,,1192.469
37377.263,4.16,182.5,,,,,32936.37,4.104,-0.1,,1192.469
37378.256,4.156,180.1,,,,,32937.367,4.1,0.2,,1192.469
37379.254,4.164,178,,,,,32938.38,4.1,-0.1,,1192.469
37380.254,4.16,182.3,,,,,32939.378,4.104,0.1,,1192.469
37381.253,4.164,177.7,,,,,32940.375,4.1,0.1,,1192.469
37382.265,4.16,172.7,,,,,32941.373,4.1,0.1,,1192.469
37383.26,4.16,177.3,,,,,32942.372,4.1,0.1,,1192.469
37384.261,4.164,179.2,,,,,32943.37,4.104,0.1,,1192.469
37385.263,4.16,172.6,,,,,32944.369,4.1,-0.1,,1192.469
37386.26,4.16,178.9,,,,,32945.368,4.1,0,,1192.469
37387.256,4.16,175.2,,,,,32946.368,4.1,-0.1,,1192.469
37388.255,4.16,178,,,,,32947.366,4.1,-0.1,,1192.469
37389.253,4.16,171.6,,,,,32948.382,4.1,-0.2,,1192.469
37390.252,4.16,176.3,,,,,32949.369,4.1,0.3,,1192.469
37391.25,4.164,178.6,,,,,32950.366,4.1,-0.1,,1192.469
37392.262,4.16,166.6,,,,,32951.367,4.1,0,,1192.469
37393.261,4.164,175.1,,,,,32952.379,4.1,-0.2,,1192.469
37394.259,4.164,180,,,,,32953.376,4.104,0,,1192.469
37395.257,4.164,171.5,,,,,32954.373,4.1,0,,1192.469
37396.254,4.16,171,,,,,32955.376,4.1,0.1,,1192.469
37397.263,4.164,178.9,,,,,32956.375,4.1,0,,1192.469
37398.249,4.168,177.1,,,,,32957.369,4.1,0.1,,1192.469
37399.261,4.164,173.4,,,,,32958.378,4.1,0.1,,1192.469
37400.26,4.164,173.3,,,,,32959.37,4.1,-0.1,,1192.469
37401.258,4.164,175.6,,,,,32960.381,4.1,0.3,,1192.469
37402.255,4.164,169.9,,,,,32961.37,4.1,0.1,,1192.469
37403.254,4.164,171.8,,,,,32962.369,4.1,0,,1192.469
37404.25,4.164,169.7,,,,,32963.366,4.104,0,,1192.469
37405.253,4.164,165,,,,,32964.371,4.1,0.1,,1192.469
37406.251,4.164,168.6,,,,,32965.368,4.1,-0.1,,1192.469
37407.263,4.164,172.5,,,,,32966.38,4.1,0,,1192.469
37408.259,4.164,169.4,,,,,32967.38,4.1,-0.2,,1192.469
37409.255,4.164,164.8,,,,,32968.365,4.1,0,,1192.469
37410.256,4.164,165.1,,,,,32969.369,4.1,0,,1192.469
37411.256,4.164,162.1,,,,,32970.368,4.104,0.1,,1192.469
37412.254,4.164,162,,,,,32971.371,4.104,-0.1,,1192.469
37413.256,4.164,162.8,,,,,32972.371,4.1,0.1,,1192.469
37414.255,4.164,160.1,,,,,32973.374,4.1,0.1,,1192.469
37415.255,4.164,167.6,,,,,32974.377,4.1,-0.1,,1192.469
37416.249,4.164,165.2,,,,,32975.381,4.104,0.1,,1192.469
37417.263,4.164,167,,,,,32976.37,4.1,0.1,,1192.469
37418.259,4.168,167.7,,,,,32977.375,4.1,0.1,,1192.469
37419.258,4.164,154,,,,,32978.38,4.1,-0.1,,1192.469
37420.254,4.164,156.2,,,,,32979.367,4.1,0.1,,1192.469
37421.263,4.164,157.1,,,,,32980.372,4.1,0.2,,1192.469
37422.263,4.164,165.2,,,,,32981.377,4.104,0,,1192.469
37423.26,4.164,159,,,,,32982.378,4.1,0,,1192.469
37424.255,4.164,166.1,,,,,32983.377,4.1,-0.1,,1192.469
37425.253,4.164,163,,,,,32984.377,4.1,0,,1192.469
37426.25,4.168,165,,,,,32985.365,4.1,0,,1192.469
37427.262,4.164,160.5,,,,,32986.367,4.1,0.1,,1192.469
37428.257,4.164,156.2,,,,,32987.368,4.1,-0.1,,1192.469
37429.253,4.164,154.4,,,,,32988.365,4.1,0,,1192.469
37430.253,4.168,163.7,,,,,32989.377,4.104,0.1,,1192.469
37431.25,4.164,157.9,,,,,32990.381,4.1,-0.2,,1192.469
37432.26,4.168,159.2,,,,,32991.369,4.104,-0.1,,1192.469
37433.255,4.168,160.8,,,,,32992.373,4.1,0.1,,1192.469
37434.257,4.164,162.5,,,,,32993.375,4.1,0.1,,1192.469
37435.254,4.164,161.2,,,,,32994.378,4.096,0.2,,1192.469
37436.248,4.168,154.3,,,,,32995.378,4.1,0,,1192.469
37437.25,4.164,154.2,,,,,32996.367,4.1,-0.1,,1192.469
37438.248,4.164,157.1,,,,,32997.369,4.1,0.2,,1192.469
37439.262,4.168,149.6,,,,,32998.369,4.104,0.2,,1192.469
37440.258,4.168,148.7,,,,,32999.373,4.1,0,,1192.469
37441.255,4.164,152.4,,,,,33000.375,4.1,0.2,,1192.469
37442.252,4.164,157.4,,,,,33001.365,4.1,0,,1192.469
37443.248,4.168,151,,,,,33002.38,4.1,-0.1,,1192.469
37444.263,4.168,148.6,,,,,33003.38,4.1,-0.1,,1192.469
37445.257,4.164,146.7,,,,,33004.367,4.1,0,,1192.469
37446.255,4.168,156,,,,,33005.37,4.104,0.1,,1192.469
37447.252,4.164,156.2,,,,,33006.369,4.1,-0.3,,1192.469
37448.261,4.168,155.9,,,,,33007.373,4.104,0,,1192.469
37449.258,4.168,151.8,,,,,33008.377,4.1,0.2,,1192.469
37450.26,4.168,150.6,,,,,33009.38,4.1,-0.1,,1192.469
37451.259,4.168,153.3,,,,,33010.37,4.104,-0.1,,1192.469
37452.248,4.168,154.3,,,,,33011.374,4.1,-0.1,,1192.469
37453.261,4.164,154.6,,,,,33012.38,4.1,0.1,,1192.469
37454.259,4.168,155.4,,,,,33013.37,4.1,-0.3,,1192.469
37455.258,4.168,159.7,,,,,33014.374,4.1,0.1,,1192.469
37456.247,4.168,145.1,,,,,33015.376,4.1,0,,1192.469
37457.261,4.168,146.4,,,,,33016.38,4.1,0,,1192.469
37458.257,4.168,147.4,,,,,33017.367,4.104,-0.1,,1192.469
37459.255,4.168,144.3,,,,,33018.368,4.104,0,,1192.469
37460.253,4.168,143.8,,,,,33019.374,4.1,0,,1192.469
37461.255,4.164,146.9,,,,,33020.377,4.1,0,,1192.469
37462.255,4.168,153.1,,,,,33021.367,4.1,0,,1192.469
37463.25,4.168,147.1,,,,,33022.371,4.1,0.3,,1192.469
37464.248,4.168,150.6,,,,,33023.374,4.1,-0.2,,1192.469
37465.258,4.168,156.5,,,,,33024.379,4.104,-0.2,,1192.469
37466.256,4.168,155.4,,,,,33025.365,4.104,0,,1192.469
37467.255,4.168,152.5,,,,,33026.371,4.104,0,,1192.469
37468.251,4.168,153.4,,,,,33027.373,4.1,0,,1192.469
37469.259,4.168,150.8,,,,,33028.37,4.1,-0.2,,1192.469
37470.256,4.168,142.5,,,,,33029.371,4.1,0.2,,1192.469
37471.249,4.168,143.7,,,,,33030.374,4.1,-0.1,,1192.469
37472.247,4.168,147.7,,,,,33031.374,4.104,-0.2,,1192.469
37473.261,4.168,151.3,,,,,33032.373,4.1,0,,1192.469
37474.258,4.168,149.2,,,,,33033.374,4.1,-0.1,,1192.469
37475.252,4.168,147.8,,,,,33034.377,4.1,0.1,,1192.469
37476.246,4.168,150.3,,,,,33035.378,4.1,-0.1,,1192.469
37477.249,4.168,141.3,,,,,33036.365,4.1,-0.2,,1192.469
37478.259,4.168,148.3,,,,,33037.37,4.1,0.2,,1192.469
37479.255,4.168,153.9,,,,,33038.375,4.1,0.1,,1192.469
37480.253,4.168,148.8,,,,,33039.379,4.1,0.1,,1192.469
37481.26,4.168,139.8,,,,,33040.37,4.1,-0.2,,1192.469
37482.256,4.172,141.1,,,,,33041.374,4.1,0.1,,1192.469
37483.256,4.172,140.4,,,,,33042.365,4.1,-0.1,,1192.469
37484.251,4.172,140.8,,,,,33043.366,4.1,-0.1,,1192.469
37485.249,4.168,142.9,,,,,33044.372,4.104,-0.1,,1192.469
37486.258,4.168,151.3,,,,,33045.375,4.1,0.3,,1192.469
37487.254,4.172,142.5,,,,,33046.379,4.104,-0.1,,1192.469
37488.248,4.168,142.9,,,,,33047.366,4.1,-0.1,,1192.469
37489.252,4.168,142.8,,,,,33048.37,4.1,0,,1192.469
37490.248,4.172,136.9,,,,,33049.378,4.1,-0.2,,1192.469
37491.246,4.168,138.1,,,,,33050.376,4.1,-0.1,,1192.469
37492.257,4.172,138.1,,,,,33051.379,4.1,0,,1192.469
37493.255,4.168,139.3,,,,,33052.378,4.1,-0.1,,1192.469
37494.259,4.172,141.7,,,,,33053.366,4.1,-0.1,,1192.469
37495.257,4.172,139.4,,,,,33054.365,4.104,0,,1192.469
37496.256,4.168,141.3,,,,,33055.368,4.104,-0.2,,1192.469
37497.255,4.172,140,,,,,33056.369,4.1,0.1,,1192.469
37498.254,4.172,143.7,,,,,33057.376,4.1,-0.1,,1192.469
37499.252,4.168,132.9,,,,,33058.378,4.1,-0.1,,1192.469
37500.261,4.172,132.9,,,,,33059.377,4.1,0,,1192.469
37501.259,4.168,130.7,,,,,33060.366,4.1,-0.2,,1192.469
37502.254,4.168,131.9,,,,,33061.371,4.1,-0.2,,1192.469
37503.253,4.172,139.6,,,,,33062.374,4.1,0.2,,1192.469
37504.25,4.168,141.1,,,,,33063.365,4.1,0.3,,1192.469
37505.248,4.168,143.5,,,,,33064.368,4.096,-0.1,,1192.469
37506.26,4.168,143.7,,,,,33065.373,4.104,-0.2,,1192.469
37507.259,4.172,133.1,,,,,33066.377,4.1,-0.1,,1192.469
37508.255,4.172,140.3,,,,,33067.369,4.1,-0.1,,1192.469
37509.256,4.172,140.1,,,,,33068.371,4.1,0,,1192.469
37510.267,4.172,139.1,,,,,33069.377,4.1,0,,1192.469
37511.249,4.172,137.6,,,,,33070.364,4.104,0.1,,1192.469
37512.253,4.172,131,,,,,33071.364,4.1,-0.1,,1192.469
37513.249,4.172,128.9,,,,,33072.366,4.104,0,,1192.469
37514.246,4.176,137.2,,,,,33073.369,4.1,0,,1192.469
37515.253,4.172,127,,,,,33074.372,4.1,-0.1,,1192.469
37516.246,4.172,131.7,,,,,33075.376,4.1,-0.1,,1192.469
37517.26,4.172,140.1,,,,,33076.364,4.1,0,,1192.469
37518.255,4.172,136.3,,,,,33077.366,4.1,0,,1192.469
37519.252,4.172,135,,,,,33078.369,4.104,0,,1192.469
37520.256,4.168,128.9,,,,,33079.369,4.1,0.3,,1192.469
37521.251,4.172,127,,,,,33080.372,4.1,0.1,,1192.469
37522.254,4.172,128.5,,,,,33081.362,4.1,0,,1192.469
37523.247,4.172,140.6,,,,,33082.367,4.104,-0.1,,1192.469
37524.257,4.172,130,,,,,33083.371,4.1,-0.1,,1192.469
37525.251,4.168,124,,,,,33084.373,4.1,0,,1192.469
37526.246,4.172,126.6,,,,,33085.362,4.1,-0.1,,1192.469
37527.245,4.172,123.6,,,,,33086.364,4.1,0,,1192.469
37528.256,4.172,124.4,,,,,33087.368,4.1,0,,1192.469
37529.256,4.172,134.2,,,,,33088.372,4.104,0.1,,1192.469
37530.253,4.172,132,,,,,33089.377,4.104,-0.2,,1192.469
37531.25,4.172,129.3,,,,,33090.365,4.1,0.3,,1192.47
37532.246,4.172,127.4,,,,,33091.369,4.104,0.1,,1192.47
37533.247,4.172,135,,,,,33092.372,4.1,0,,1192.47
37534.26,4.172,133.6,,,,,33093.372,4.1,0,,1192.47
37535.253,4.172,130.9,,,,,33094.376,4.1,0,,1192.47
37536.25,4.176,132.5,,,,,33095.376,4.1,0,,1192.47
37537.249,4.172,134.2,,,,,33096.374,4.104,-0.1,,1192.47
37538.259,4.172,126,,,,,33097.375,4.1,0.1,,1192.47
37539.253,4.176,123.2,,,,,33098.378,4.1,0,,1192.47
37540.25,4.172,124.5,,,,,33099.367,4.1,-0.1,,1192.47
37541.246,4.172,125.3,,,,,33100.366,4.1,0,,1192.47
37542.259,4.176,131.5,,,,,33101.368,4.1,-0.1,,1192.47
37543.258,4.176,132.8,,,,,33102.372,4.1,0.1,,1192.47
37544.26,4.176,126,,,,,33103.375,4.1,-0.1,,1192.47
37545.257,4.172,129,,,,,33104.376,4.1,0.1,,1192.47
37546.253,4.176,133,,,,,33105.363,4.1,-0.1,,1192.47
37547.246,4.172,131,,,,,33106.366,4.1,-0.3,,1192.469
37548.258,4.176,123.8,,,,,33107.37,4.1,0.1,,1192.469
37549.253,4.172,118.4,,,,,33108.377,4.1,-0.1,,1192.469
37550.248,4.172,120,,,,,33109.365,4.104,0.1,,1192.469
37551.259,4.176,121.8,,,,,33110.366,4.1,-0.2,,1192.469
37552.259,4.172,120.2,,,,,33111.368,4.1,0,,1192.469
37553.255,4.172,118.4,,,,,33112.371,4.104,0.1,,1192.469
37554.25,4.172,124.6,,,,,33113.371,4.104,0.1,,1192.469
37555.255,4.172,123.6,,,,,33114.363,4.1,0,,1192.469
37556.249,4.176,124.2,,,,,33115.366,4.104,-0.2,,1192.469
37557.259,4.176,128.7,,,,,33116.369,4.1,0,,1192.469
37558.253,4.176,128.6,,,,,33117.373,4.1,-0.1,,1192.469
