time_s,voltage_V,current_A,soc_thuc,,,Total (mAh)
19179.163,3.728,-298.1,0.127966667,,,-1046.44
19180.164,3.728,-298.2,0.1278975,,,-1046.523
19181.166,3.728,-298.3,0.127828333,,,-1046.606
19182.174,3.728,-298.3,0.127759167,,,-1046.689
19183.165,3.728,-298.4,0.12769,,,-1046.772
19184.172,3.728,-298.4,0.127620833,,,-1046.855
19185.162,3.724,-298.3,0.127551667,,,-1046.938
19186.165,3.728,-298.2,0.1274825,,,-1047.021
19187.168,3.724,-298,0.127414167,,,-1047.103
19188.162,3.728,-298.2,0.127345,,,-1047.186
19189.171,3.728,-298.3,0.127275833,,,-1047.269
19190.164,3.728,-298,0.127206667,,,-1047.352
19191.164,3.728,-298.3,0.1271375,,,-1047.435
19192.171,3.728,-298.1,0.127068333,,,-1047.518
19193.164,3.728,-298.3,0.127,,,-1047.6
19194.168,3.728,-298.4,0.126930833,,,-1047.683
19195.16,3.728,-298.3,0.126861667,,,-1047.766
19196.164,3.728,-298.2,0.1267925,,,-1047.849
19197.173,3.728,-298.4,0.126723333,,,-1047.932
19198.166,3.728,-298.1,0.126654167,,,-1048.015
19199.159,3.728,-298.2,0.126585,,,-1048.098
19200.169,3.728,-298.4,0.126515833,,,-1048.181
19201.172,3.728,-298.4,0.1264475,,,-1048.263
19202.167,3.728,-298.3,0.126378333,,,-1048.346
19203.173,3.728,-298.2,0.126309167,,,-1048.429
19204.165,3.728,-298.2,0.12624,,,-1048.512
19205.173,3.728,-298.2,0.126170833,,,-1048.595
19206.175,3.728,-298.2,0.126101667,,,-1048.678
19207.162,3.728,-298.3,0.1260325,,,-1048.761
19208.17,3.728,-298.2,0.125963333,,,-1048.844
19209.165,3.724,-298,0.125895,,,-1048.926
19210.173,3.728,-298.3,0.125825833,,,-1049.009
19211.161,3.728,-298.4,0.125756667,,,-1049.092
19212.165,3.724,-298.5,0.1256875,,,-1049.175
19213.174,3.724,-298.3,0.125618333,,,-1049.258
19214.163,3.728,-298.3,0.125549167,,,-1049.341
19215.171,3.728,-298.2,0.12548,,,-1049.424
19216.172,3.728,-298.2,0.125410833,,,-1049.507
19217.164,3.728,-298.1,0.1253425,,,-1049.589
19218.171,3.724,-298.1,0.125273333,,,-1049.672
19219.16,3.724,-298.2,0.125204167,,,-1049.755
19220.167,3.728,-298.3,0.125135,,,-1049.838
19221.164,3.724,-298.4,0.125065833,,,-1049.921
19222.171,3.724,-298.2,0.124996667,,,-1050.004
19223.161,3.724,-298.1,0.124928333,,,-1050.086
19224.173,3.724,-298,0.124859167,,,-1050.169
19225.16,3.724,-298.6,0.12479,,,-1050.252
19226.161,3.728,-298.2,0.124720833,,,-1050.335
19227.17,3.724,-298.4,0.124651667,,,-1050.418
19228.16,3.724,-298.2,0.1245825,,,-1050.501
19229.172,3.728,-298.2,0.124513333,,,-1050.584
19230.161,3.728,-298.6,0.124444167,,,-1050.667
19231.164,3.724,-298.2,0.124375833,,,-1050.749
19232.171,3.724,-298.1,0.124306667,,,-1050.832
19233.17,3.724,-298.1,0.1242375,,,-1050.915
19234.174,3.728,-298.2,0.124168333,,,-1050.998
19235.169,3.728,-298.2,0.124099167,,,-1051.081
19236.172,3.728,-298.3,0.12403,,,-1051.164
19237.161,3.724,-298.1,0.123961667,,,-1051.246
19238.172,3.728,-298.3,0.1238925,,,-1051.329
19239.162,3.724,-298.3,0.123823333,,,-1051.412
19240.17,3.724,-298.2,0.123754167,,,-1051.495
19241.168,3.724,-298.2,0.123685,,,-1051.578
19242.171,3.724,-298.2,0.123615833,,,-1051.661
19243.169,3.724,-298.1,0.123546667,,,-1051.744
19244.158,3.724,-298.1,0.123478333,,,-1051.826
19245.172,3.724,-298,0.123409167,,,-1051.909
19246.172,3.724,-298.3,0.12334,,,-1051.992
19247.164,3.728,-298.4,0.123270833,,,-1052.075
19248.169,3.724,-298.2,0.123201667,,,-1052.158
19249.161,3.724,-298.2,0.1231325,,,-1052.241
19250.168,3.724,-298.3,0.123064167,,,-1052.323
19251.171,3.724,-298.2,0.122995,,,-1052.406
19252.16,3.728,-298.3,0.122925833,,,-1052.489
19253.168,3.728,-298.6,0.122856667,,,-1052.572
19254.16,3.724,-298.2,0.1227875,,,-1052.655
19255.165,3.724,-298.3,0.122718333,,,-1052.738
19256.166,3.724,-298.3,0.122649167,,,-1052.821
19257.17,3.728,-298.3,0.12258,,,-1052.904
19258.16,3.724,-298,0.122511667,,,-1052.986
19259.167,3.728,-298.4,0.1224425,,,-1053.069
19260.173,3.728,-298,0.122373333,,,-1053.152
19261.162,3.724,-298.2,0.122304167,,,-1053.235
19262.167,3.728,-298.2,0.122235,,,-1053.318
19263.16,3.724,-298.3,0.122165833,,,-1053.401
19264.166,3.728,-298.2,0.122096667,,,-1053.484
19265.16,3.724,-298,0.122028333,,,-1053.566
19266.159,3.724,-298.5,0.121959167,,,-1053.649
19267.172,3.724,-298.3,0.12189,,,-1053.732
19268.163,3.724,-298.4,0.121820833,,,-1053.815
19269.17,3.728,-298.4,0.121751667,,,-1053.898
19270.161,3.728,-298.1,0.1216825,,,-1053.981
19271.165,3.724,-298.3,0.121613333,,,-1054.064
19272.158,3.724,-298.3,0.121545,,,-1054.146
19273.164,3.724,-298.2,0.121475833,,,-1054.229
19274.17,3.724,-298.2,0.121406667,,,-1054.312
19275.159,3.728,-298.3,0.1213375,,,-1054.395
19276.163,3.724,-298.1,0.121268333,,,-1054.478
19277.17,3.724,-298.3,0.121199167,,,-1054.561
19278.162,3.724,-298.4,0.12113,,,-1054.644
19279.165,3.72,-298.2,0.121060833,,,-1054.727
19280.159,3.724,-298.3,0.1209925,,,-1054.809
19281.163,3.724,-298.3,0.120923333,,,-1054.892
19282.17,3.724,-298.2,0.120854167,,,-1054.975
19283.172,3.724,-298.2,0.120785,,,-1055.058
19284.162,3.724,-298.1,0.120715833,,,-1055.141
19285.171,3.724,-298.5,0.120646667,,,-1055.224
19286.171,3.728,-298.3,0.1205775,,,-1055.307
19287.163,3.724,-298.3,0.120508333,,,-1055.39
19288.169,3.724,-298.3,0.12044,,,-1055.472
19289.161,3.724,-298.5,0.120370833,,,-1055.555
19290.168,3.724,-298.4,0.120301667,,,-1055.638
19291.171,3.724,-298.4,0.1202325,,,-1055.721
19292.162,3.724,-298.3,0.120163333,,,-1055.804
19293.169,3.724,-298.2,0.120094167,,,-1055.887
19294.158,3.724,-298.2,0.120025,,,-1055.97
19295.163,3.724,-298.1,0.119956667,,,-1056.052
19296.165,3.728,-298,0.1198875,,,-1056.135
19297.169,3.728,-298.2,0.119818333,,,-1056.218
19298.161,3.724,-298.7,0.119749167,,,-1056.301
19299.169,3.724,-298,0.11968,,,-1056.384
19300.161,3.724,-298.2,0.119610833,,,-1056.467
19301.163,3.72,-298.1,0.119541667,,,-1056.55
19302.172,3.724,-298.2,0.119473333,,,-1056.632
19303.161,3.724,-298.3,0.119404167,,,-1056.715
19304.166,3.724,-298.2,0.119335,,,-1056.798
19305.159,3.724,-298.3,0.119265833,,,-1056.881
19306.163,3.724,-298.1,0.119196667,,,-1056.964
19307.163,3.728,-298.4,0.1191275,,,-1057.047
19308.168,3.724,-298.1,0.119058333,,,-1057.13
19309.17,3.724,-298.3,0.11899,,,-1057.212
19310.17,3.724,-298.3,0.118920833,,,-1057.295
19311.167,3.724,-298.3,0.118851667,,,-1057.378
19312.159,3.724,-298.2,0.1187825,,,-1057.461
19313.163,3.724,-298.4,0.118713333,,,-1057.544
19314.17,3.724,-298.5,0.118644167,,,-1057.627
19315.163,3.728,-298.3,0.118575,,,-1057.71
19316.166,3.724,-298.1,0.118506667,,,-1057.792
19317.159,3.724,-298.2,0.1184375,,,-1057.875
19318.165,3.724,-298,0.118368333,,,-1057.958
19319.158,3.724,-298.4,0.118299167,,,-1058.041
19320.163,3.724,-298.4,0.11823,,,-1058.124
19321.161,3.724,-298.2,0.118160833,,,-1058.207
19322.164,3.724,-298.3,0.118091667,,,-1058.29
19323.158,3.72,-298.1,0.118023333,,,-1058.372
19324.164,3.724,-298.2,0.117954167,,,-1058.455
19325.168,3.724,-298.1,0.117885,,,-1058.538
19326.169,3.724,-298.1,0.117815833,,,-1058.621
19327.158,3.724,-298.1,0.117746667,,,-1058.704
19328.167,3.724,-298.2,0.117678333,,,-1058.786
19329.158,3.72,-297.9,0.117609167,,,-1058.869
19330.167,3.724,-297.8,0.11754,,,-1058.952
19331.171,3.724,-298.1,0.117470833,,,-1059.035
19332.165,3.724,-298,0.117401667,,,-1059.118
19333.157,3.724,-298.3,0.117333333,,,-1059.2
19334.164,3.724,-298.2,0.117264167,,,-1059.283
19335.156,3.724,-297.9,0.117195,,,-1059.366
19336.157,3.724,-298.3,0.117125833,,,-1059.449
19337.165,3.72,-298.2,0.117056667,,,-1059.532
19338.157,3.724,-298.1,0.1169875,,,-1059.615
19339.162,3.724,-297.9,0.116919167,,,-1059.697
19340.17,3.724,-298.1,0.11685,,,-1059.78
19341.156,3.724,-298,0.116780833,,,-1059.863
19342.163,3.724,-298.2,0.116711667,,,-1059.946
19343.17,3.72,-298.1,0.1166425,,,-1060.029
19344.161,3.72,-298.2,0.116574167,,,-1060.111
19345.168,3.724,-298.2,0.116505,,,-1060.194
19346.169,3.724,-298,0.116435833,,,-1060.277
19347.16,3.724,-298,0.116366667,,,-1060.36
19348.168,3.72,-297.9,0.1162975,,,-1060.443
19349.158,3.72,-298.4,0.116228333,,,-1060.526
19350.168,3.724,-298.1,0.11616,,,-1060.608
19351.17,3.724,-298.2,0.116090833,,,-1060.691
19352.159,3.72,-298.2,0.116021667,,,-1060.774
19353.166,3.72,-298.2,0.1159525,,,-1060.857
19354.168,3.72,-298.2,0.115883333,,,-1060.94
19355.161,3.72,-297.9,0.115814167,,,-1061.023
19356.176,3.72,-298.2,0.115745833,,,-1061.105
19357.167,3.72,-298.1,0.115676667,,,-1061.188
19358.158,3.72,-297.9,0.1156075,,,-1061.271
19359.166,3.724,-298,0.115538333,,,-1061.354
19360.158,3.724,-298.2,0.115469167,,,-1061.437
19361.164,3.724,-298.4,0.1154,,,-1061.52
19362.169,3.724,-298,0.115331667,,,-1061.602
19363.159,3.724,-298.3,0.1152625,,,-1061.685
19364.156,3.72,-298,0.115193333,,,-1061.768
19365.162,3.72,-298.2,0.115124167,,,-1061.851
19366.17,3.72,-298.2,0.115055,,,-1061.934
19367.156,3.72,-298,0.114986667,,,-1062.016
19368.167,3.72,-298.1,0.1149175,,,-1062.099
19369.161,3.724,-298,0.114848333,,,-1062.182
19370.166,3.72,-298.1,0.114779167,,,-1062.265
19371.157,3.724,-298,0.11471,,,-1062.348
19372.168,3.72,-298.2,0.114641667,,,-1062.43
19373.167,3.72,-298.2,0.1145725,,,-1062.513
19374.163,3.72,-298.3,0.114503333,,,-1062.596
19375.162,3.72,-298.2,0.114434167,,,-1062.679
19376.163,3.724,-298,0.114365,,,-1062.762
19377.163,3.724,-297.8,0.114295833,,,-1062.845
19378.17,3.72,-298.3,0.1142275,,,-1062.927
19379.161,3.724,-297.8,0.114158333,,,-1063.01
19380.17,3.724,-298.2,0.114089167,,,-1063.093
19381.158,3.724,-298,0.11402,,,-1063.176
19382.162,3.72,-298.1,0.113950833,,,-1063.259
19383.166,3.724,-297.9,0.1138825,,,-1063.341
19384.157,3.724,-297.9,0.113813333,,,-1063.424
19385.162,3.72,-298,0.113744167,,,-1063.507
19386.169,3.724,-297.8,0.113675,,,-1063.59
19387.155,3.72,-298,0.113606667,,,-1063.672
19388.159,3.72,-298,0.1135375,,,-1063.755
19389.165,3.724,-297.8,0.113468333,,,-1063.838
19390.169,3.72,-298,0.113399167,,,-1063.921
19391.16,3.724,-298.1,0.11333,,,-1064.004
19392.158,3.724,-298.2,0.113261667,,,-1064.086
19393.165,3.72,-298,0.1131925,,,-1064.169
19394.155,3.72,-298,0.113123333,,,-1064.252
19395.161,3.724,-298,0.113054167,,,-1064.335
19396.154,3.724,-298.1,0.112985833,,,-1064.417
19397.155,3.72,-298.1,0.112916667,,,-1064.5
19398.165,3.724,-298,0.1128475,,,-1064.583
19399.168,3.72,-298.3,0.112778333,,,-1064.666
19400.161,3.724,-297.9,0.112709167,,,-1064.749
19401.167,3.72,-298.1,0.112640833,,,-1064.831
19402.169,3.724,-298.2,0.112571667,,,-1064.914
19403.164,3.72,-297.9,0.1125025,,,-1064.997
19404.154,3.72,-298.1,0.112433333,,,-1065.08
19405.161,3.72,-298.1,0.112364167,,,-1065.163
19406.166,3.724,-298,0.112295833,,,-1065.245
19407.155,3.724,-298.1,0.112226667,,,-1065.328
19408.167,3.724,-298,0.1121575,,,-1065.411
19409.168,3.72,-298.2,0.112088333,,,-1065.494
19410.158,3.72,-298,0.112019167,,,-1065.577
19411.169,3.724,-297.9,0.111950833,,,-1065.659
19412.156,3.72,-297.9,0.111881667,,,-1065.742
19413.164,3.72,-297.9,0.1118125,,,-1065.825
19414.156,3.72,-297.8,0.111743333,,,-1065.908
19415.163,3.724,-297.9,0.111675,,,-1065.99
19416.157,3.72,-298,0.111605833,,,-1066.073
19417.16,3.72,-298,0.111536667,,,-1066.156
19418.166,3.72,-297.9,0.1114675,,,-1066.239
19419.158,3.72,-298.3,0.111398333,,,-1066.322
19420.167,3.724,-298,0.11133,,,-1066.404
19421.159,3.724,-298,0.111260833,,,-1066.487
19422.158,3.72,-298.1,0.111191667,,,-1066.57
19423.165,3.72,-297.9,0.1111225,,,-1066.653
19424.169,3.72,-297.9,0.111054167,,,-1066.735
19425.16,3.72,-298,0.110985,,,-1066.818
19426.164,3.72,-298.1,0.110915833,,,-1066.901
19427.169,3.724,-297.9,0.110846667,,,-1066.984
19428.157,3.72,-297.8,0.110778333,,,-1067.066
19429.165,3.72,-297.8,0.110709167,,,-1067.149
19430.157,3.72,-298,0.11064,,,-1067.232
19431.163,3.72,-297.9,0.110570833,,,-1067.315
19432.164,3.72,-297.9,0.1105025,,,-1067.397
19433.168,3.72,-297.8,0.110433333,,,-1067.48
19434.159,3.72,-298.1,0.110364167,,,-1067.563
19435.164,3.72,-298.1,0.110295,,,-1067.646
19436.156,3.72,-297.9,0.110225833,,,-1067.729
19437.16,3.724,-298,0.1101575,,,-1067.811
19438.16,3.72,-297.8,0.110088333,,,-1067.894
19439.163,3.72,-298,0.110019167,,,-1067.977
19440.163,3.72,-298.1,0.10995,,,-1068.06
19441.153,3.72,-297.8,0.109881667,,,-1068.142
19442.169,3.72,-298.1,0.1098125,,,-1068.225
19443.16,3.72,-297.8,0.109743333,,,-1068.308
19444.165,3.72,-298,0.109674167,,,-1068.391
19445.157,3.72,-298,0.109605833,,,-1068.473
19446.164,3.72,-298,0.109536667,,,-1068.556
19447.163,3.72,-298,0.1094675,,,-1068.639
19448.154,3.72,-298,0.109398333,,,-1068.722
19449.163,3.72,-297.8,0.10933,,,-1068.804
19450.162,3.72,-297.8,0.109260833,,,-1068.887
19451.154,3.716,-298,0.109191667,,,-1068.97
19452.155,3.72,-297.9,0.1091225,,,-1069.053
19453.161,3.72,-298,0.109054167,,,-1069.135
19454.155,3.72,-297.7,0.108985,,,-1069.218
19455.163,3.72,-297.8,0.108915833,,,-1069.301
19456.153,3.72,-298,0.108846667,,,-1069.384
19457.154,3.72,-297.7,0.108778333,,,-1069.466
19458.16,3.72,-297.9,0.108709167,,,-1069.549
19459.164,3.716,-298,0.10864,,,-1069.632
19460.156,3.72,-298,0.108570833,,,-1069.715
19461.166,3.72,-297.9,0.1085025,,,-1069.797
19462.168,3.72,-298,0.108433333,,,-1069.88
19463.161,3.72,-298,0.108364167,,,-1069.963
19464.168,3.72,-297.7,0.108295,,,-1070.046
19465.161,3.72,-297.6,0.108226667,,,-1070.128
19466.155,3.716,-297.9,0.1081575,,,-1070.211
19467.153,3.72,-298,0.108088333,,,-1070.294
19468.162,3.72,-298,0.10802,,,-1070.376
19469.167,3.72,-297.9,0.107950833,,,-1070.459
19470.162,3.72,-297.9,0.107881667,,,-1070.542
19471.166,3.72,-297.6,0.1078125,,,-1070.625
19472.153,3.72,-297.8,0.107744167,,,-1070.707
19473.158,3.72,-298.1,0.107675,,,-1070.79
19474.168,3.72,-297.7,0.107605833,,,-1070.873
19475.16,3.72,-292.5,0.107538333,,,-1070.954
19476.166,3.716,-292.9,0.10747,,,-1071.036
19477.153,3.72,-293,0.1074025,,,-1071.117
19478.159,3.72,-292.9,0.107335,,,-1071.198
19479.167,3.72,-293,0.107266667,,,-1071.28
19480.156,3.72,-293.2,0.107199167,,,-1071.361
19481.163,3.72,-292.9,0.107130833,,,-1071.443
19482.163,3.72,-292.8,0.107063333,,,-1071.524
19483.154,3.72,-293,0.106995833,,,-1071.605
19484.165,3.72,-293.1,0.1069275,,,-1071.687
19485.158,3.72,-293.3,0.10686,,,-1071.768
19486.167,3.72,-293.3,0.106791667,,,-1071.85
19487.154,3.72,-293.4,0.106724167,,,-1071.931
19488.163,3.72,-293.5,0.106655833,,,-1072.013
19489.166,3.72,-293.6,0.106588333,,,-1072.094
19490.159,3.716,-293.7,0.10652,,,-1072.176
19491.166,3.72,-293.6,0.1064525,,,-1072.257
19492.154,3.716,-293.4,0.106384167,,,-1072.339
19493.167,3.72,-293.5,0.106316667,,,-1072.42
19494.159,3.72,-293.3,0.106248333,,,-1072.502
19495.153,3.72,-293.3,0.106180833,,,-1072.583
19496.16,3.716,-293.1,0.1061125,,,-1072.665
19497.164,3.72,-292.9,0.106045,,,-1072.746
19498.152,3.72,-292.7,0.1059775,,,-1072.827
19499.161,3.716,-292.8,0.105909167,,,-1072.909
19500.153,3.72,-292.8,0.105841667,,,-1072.99
19501.166,3.72,-293,0.105774167,,,-1073.071
19502.153,3.72,-293.3,0.105705833,,,-1073.153
19503.157,3.72,-293.1,0.105638333,,,-1073.234
19504.163,3.716,-292.8,0.10557,,,-1073.316
19505.158,3.72,-292.9,0.1055025,,,-1073.397
19506.16,3.716,-292.8,0.105435,,,-1073.478
19507.156,3.716,-292.7,0.105366667,,,-1073.56
19508.159,3.716,-292.8,0.105299167,,,-1073.641
19509.167,3.716,-292.6,0.105231667,,,-1073.722
19510.162,3.72,-292.7,0.105164167,,,-1073.803
19511.156,3.716,-292.8,0.105095833,,,-1073.885
19512.157,3.72,-292.6,0.105028333,,,-1073.966
19513.167,3.716,-292.9,0.104960833,,,-1074.047
19514.154,3.72,-292.8,0.1048925,,,-1074.129
19515.161,3.716,-292.9,0.104825,,,-1074.21
19516.165,3.716,-292.8,0.104756667,,,-1074.292
19517.153,3.72,-292.8,0.104689167,,,-1074.373
19518.16,3.716,-292.8,0.104621667,,,-1074.454
19519.151,3.716,-292.7,0.104554167,,,-1074.535
19520.162,3.716,-292.4,0.104485833,,,-1074.617
19521.152,3.72,-292.8,0.104418333,,,-1074.698
19522.156,3.716,-292.9,0.104350833,,,-1074.779
19523.164,3.716,-293.1,0.1042825,,,-1074.861
19524.155,3.716,-292.9,0.104215,,,-1074.942
19525.158,3.72,-292.8,0.1041475,,,-1075.023
19526.153,3.716,-293,0.104079167,,,-1075.105
19527.155,3.716,-292.9,0.104011667,,,-1075.186
19528.163,3.716,-292.9,0.103943333,,,-1075.268
19529.155,3.716,-292.8,0.103875833,,,-1075.349
19530.158,3.72,-293,0.103808333,,,-1075.43
19531.166,3.716,-293.3,0.10374,,,-1075.512
19532.158,3.716,-293.1,0.1036725,,,-1075.593
19533.155,3.716,-293,0.103604167,,,-1075.675
19534.158,3.72,-292.9,0.103536667,,,-1075.756
19535.164,3.716,-293.1,0.103468333,,,-1075.838
19536.154,3.72,-293.1,0.103400833,,,-1075.919
19537.156,3.716,-293,0.103333333,,,-1076
19538.164,3.72,-293.2,0.103265,,,-1076.082
19539.155,3.716,-293.3,0.1031975,,,-1076.163
19540.162,3.72,-293.1,0.103129167,,,-1076.245
19541.152,3.716,-293.3,0.103061667,,,-1076.326
19542.154,3.716,-293.4,0.102993333,,,-1076.408
19543.16,3.716,-293.2,0.102925833,,,-1076.489
19544.152,3.716,-293.2,0.102858333,,,-1076.57
19545.16,3.716,-293,0.10279,,,-1076.652
19546.152,3.72,-293.1,0.1027225,,,-1076.733
19547.153,3.72,-293.3,0.102654167,,,-1076.815
19548.161,3.72,-293.2,0.102586667,,,-1076.896
19549.151,3.716,-293,0.102518333,,,-1076.978
19550.154,3.716,-293.2,0.102450833,,,-1077.059
19551.163,3.716,-293.5,0.1023825,,,-1077.141
19552.165,3.716,-293.3,0.102315,,,-1077.222
19553.157,3.716,-293.2,0.1022475,,,-1077.303
19554.165,3.716,-293.3,0.102179167,,,-1077.385
19555.155,3.72,-293.3,0.102111667,,,-1077.466
19556.164,3.716,-293.3,0.102043333,,,-1077.548
19557.165,3.716,-293.3,0.101975833,,,-1077.629
19558.158,3.716,-293.3,0.101908333,,,-1077.71
19559.164,3.716,-293.3,0.10184,,,-1077.792
19560.156,3.716,-293.3,0.1017725,,,-1077.873
19561.162,3.72,-293.5,0.101704167,,,-1077.955
19562.151,3.72,-293.3,0.101636667,,,-1078.036
19563.159,3.716,-293.6,0.101568333,,,-1078.118
19564.166,3.716,-293.2,0.101500833,,,-1078.199
19565.159,3.72,-293.3,0.1014325,,,-1078.281
19566.15,3.716,-293.2,0.101365,,,-1078.362
19567.153,3.716,-293.5,0.101296667,,,-1078.444
19568.161,3.716,-293.5,0.101229167,,,-1078.525
19569.164,3.716,-293.2,0.101160833,,,-1078.607
19570.162,3.716,-293.3,0.101093333,,,-1078.688
19571.162,3.716,-293.6,0.101025,,,-1078.77
19572.163,3.716,-293.3,0.1009575,,,-1078.851
19573.151,3.716,-293.5,0.10089,,,-1078.932
19574.157,3.716,-293.4,0.100821667,,,-1079.014
19575.163,3.716,-293.5,0.100753333,,,-1079.096
19576.157,3.716,-293.4,0.100685833,,,-1079.177
19577.158,3.716,-293.5,0.1006175,,,-1079.259
19578.151,3.72,-293.3,0.10055,,,-1079.34
19579.158,3.716,-293.5,0.100481667,,,-1079.422
19580.151,3.716,-293.5,0.100414167,,,-1079.503
19581.161,3.716,-293.4,0.100345833,,,-1079.585
19582.162,3.716,-293.4,0.100278333,,,-1079.666
19583.155,3.716,-293.5,0.10021,,,-1079.748
19584.162,3.716,-293.4,0.1001425,,,-1079.829
19585.156,3.716,-293.5,0.100074167,,,-1079.911
19586.158,3.712,-293.5,0.100006667,,,-1079.992
19587.163,3.716,-293.2,0.099938333,,,-1080.074
19588.151,3.716,-293.4,0.099870833,,,-1080.155
19589.16,3.716,-293.6,0.0998025,,,-1080.237
19590.153,3.716,-293.3,0.099735,,,-1080.318
19591.159,3.716,-293.3,0.099666667,,,-1080.4
19592.162,3.716,-293.4,0.099599167,,,-1080.481
19593.153,3.716,-293.4,0.099530833,,,-1080.563
19594.161,3.716,-293.4,0.099463333,,,-1080.644
19595.153,3.716,-293.4,0.099395,,,-1080.726
19596.158,3.716,-293.5,0.0993275,,,-1080.807
19597.158,3.716,-293.5,0.099259167,,,-1080.889
19598.15,3.716,-293.5,0.099190833,,,-1080.971
19599.159,3.716,-293.6,0.099123333,,,-1081.052
19600.163,3.716,-293.3,0.099055,,,-1081.134
19601.155,3.712,-293.2,0.0989875,,,-1081.215
19602.158,3.716,-293.5,0.098919167,,,-1081.297
19603.152,3.716,-293.6,0.098851667,,,-1081.378
19604.16,3.716,-293.5,0.098783333,,,-1081.46
19605.154,3.716,-293.5,0.098715833,,,-1081.541
19606.161,3.716,-293.6,0.0986475,,,-1081.623
19607.149,3.712,-293.4,0.09858,,,-1081.704
19608.156,3.716,-293.4,0.098511667,,,-1081.786
19609.149,3.716,-293.4,0.098444167,,,-1081.867
19610.158,3.716,-293.5,0.098375833,,,-1081.949
19611.164,3.716,-293.4,0.098308333,,,-1082.03
19612.151,3.716,-293.7,0.09824,,,-1082.112
19613.16,3.716,-293.6,0.0981725,,,-1082.193
19614.153,3.716,-293.6,0.098104167,,,-1082.275
19615.158,3.716,-293.2,0.098036667,,,-1082.356
19616.164,3.712,-293.7,0.097968333,,,-1082.438
19617.153,3.712,-293.3,0.097900833,,,-1082.519
19618.159,3.716,-293.3,0.0978325,,,-1082.601
19619.152,3.712,-293.5,0.097765,,,-1082.682
19620.158,3.716,-293.3,0.097696667,,,-1082.764
19621.157,3.716,-293.4,0.097629167,,,-1082.845
19622.158,3.708,-293.3,0.097560833,,,-1082.927
19623.164,3.716,-293.7,0.097493333,,,-1083.008
19624.154,3.716,-293.3,0.097425,,,-1083.09
19625.162,3.716,-293.4,0.0973575,,,-1083.171
19626.155,3.712,-293.3,0.097289167,,,-1083.253
19627.155,3.716,-293.5,0.097221667,,,-1083.334
19628.162,3.712,-293.4,0.097153333,,,-1083.416
19629.155,3.716,-293.6,0.097085833,,,-1083.497
19630.164,3.716,-293.5,0.0970175,,,-1083.579
19631.154,3.712,-293.3,0.09695,,,-1083.66
19632.159,3.712,-293.3,0.096881667,,,-1083.742
19633.162,3.716,-293.3,0.096814167,,,-1083.823
19634.158,3.712,-293.5,0.096745833,,,-1083.905
19635.162,3.712,-293.5,0.096678333,,,-1083.986
19636.149,3.712,-293.7,0.09661,,,-1084.068
19637.158,3.716,-293.2,0.0965425,,,-1084.149
19638.16,3.712,-293.4,0.096474167,,,-1084.231
19639.156,3.712,-293.5,0.096406667,,,-1084.312
19640.159,3.712,-293.4,0.096338333,,,-1084.394
19641.151,3.712,-293.5,0.096270833,,,-1084.475
19642.17,3.716,-293.2,0.0962025,,,-1084.557
19643.162,3.716,-293.3,0.096135,,,-1084.638
19644.155,3.716,-293.5,0.096066667,,,-1084.72
19645.161,3.712,-293.2,0.095999167,,,-1084.801
19646.156,3.712,-293.6,0.095930833,,,-1084.883
19647.164,3.712,-293.2,0.095863333,,,-1084.964
19648.152,3.708,-293.4,0.095795,,,-1085.046
19649.156,3.716,-293.4,0.0957275,,,-1085.127
19650.147,3.712,-293.3,0.095659167,,,-1085.209
19651.153,3.716,-293.4,0.095591667,,,-1085.29
19652.162,3.712,-293.3,0.095523333,,,-1085.372
19653.151,3.712,-293.2,0.095455833,,,-1085.453
19654.158,3.712,-293.2,0.095388333,,,-1085.534
19655.149,3.708,-293.4,0.09532,,,-1085.616
19656.154,3.712,-293.5,0.095251667,,,-1085.698
19657.162,3.712,-293.3,0.095184167,,,-1085.779
19658.148,3.712,-293.3,0.095116667,,,-1085.86
19659.157,3.712,-293.4,0.095048333,,,-1085.942
19660.15,3.712,-293.2,0.094980833,,,-1086.023
19661.156,3.712,-293.6,0.0949125,,,-1086.105
19662.152,3.712,-293.5,0.094845,,,-1086.186
19663.157,3.712,-293.3,0.094776667,,,-1086.268
19664.163,3.712,-293.4,0.094709167,,,-1086.349
19665.155,3.716,-293.3,0.094640833,,,-1086.431
19666.162,3.712,-293.4,0.094573333,,,-1086.512
19667.153,3.712,-293.4,0.094505,,,-1086.594
19668.157,3.712,-293.5,0.0944375,,,-1086.675
19669.162,3.712,-293.3,0.094369167,,,-1086.757
19670.153,3.712,-293.4,0.094301667,,,-1086.838
19671.161,3.712,-293.3,0.094233333,,,-1086.92
19672.148,3.712,-293.4,0.094165833,,,-1087.001
19673.152,3.712,-293.4,0.0940975,,,-1087.083
19674.158,3.712,-293.6,0.09403,,,-1087.164
19675.149,3.712,-293.2,0.093961667,,,-1087.246
19676.156,3.708,-293.2,0.093894167,,,-1087.327
19677.148,3.712,-293.2,0.093825833,,,-1087.409
19678.151,3.712,-293.3,0.093758333,,,-1087.49
19679.16,3.708,-293.5,0.09369,,,-1087.572
19680.153,3.712,-293.4,0.0936225,,,-1087.653
19681.149,3.708,-293.1,0.093554167,,,-1087.735
19682.154,3.712,-293.4,0.093486667,,,-1087.816
19683.154,3.712,-293.3,0.093418333,,,-1087.898
19684.163,3.712,-293.5,0.093350833,,,-1087.979
